       Train Prediction  Actual Value
28489         15.935730            16
28490         15.935730            15
28491         14.866569            14
28492         13.669888            13
28493         12.504055            12
28494         11.435254            11
28495         10.402852            10
28496          9.375273            10
28497          9.374678             9
28498          8.572419             9
28499          8.566265             8
28500          7.655416             8
28501          7.585399             7
28502          6.679333             7
28503          6.614685             6
28504          5.711174             6
28505          5.649064             5
28506          4.747161             5
28507          4.683613             5
28508          4.777680             5
28509          4.861718             4
28510          3.905030             5
28511          4.777402             5
28512          4.978831             7
28513          7.239190             9
28514          9.872508            10
28515         10.991846            12
28516         12.952276            14
28517         15.075797            16
28518         17.203495            16
28519         17.119656            16
28520         16.572489            16
28521         16.097574            17
28522         17.071579            18
28523         18.387552            18
28524         18.448938            19
28525         19.411390            18
28526         18.111210            19
28527         19.019510            19
28528         19.020771            18
28529         17.952248            19
28530         18.873484            18
28531         17.843203            19
28532         18.934879            19
28533         19.020771            19
28534         19.059139            19
28535         18.991079            18
28536         17.824108            17
28537         16.661640            17
28538         16.539351            14
28539         13.771781            14
28540         13.310039            15
28541         14.392152            13
28542         12.867832            15
28543         14.774086            14
28544         13.991313            13
28545         12.868583            12
28546         11.566024            11
28547         10.402852            10
28548          9.375273            10
28549          9.374678             9
28550          8.572419            10
28551          9.623560            10
28552          9.976705             9
28553          8.933664             8
28554          7.672390             7
28555          6.494994             7
28556          6.454923             6
28557          5.650217             5
28558          4.671581             6
28559          5.601329             6
28560          5.894082             8
28561          8.266845            11
28562         11.951552            12
28563         13.214940            12
28564         12.851386            13
28565         13.519040            14
28566         14.475199            14
28567         14.479846            15
28568         15.397245            17
28569         17.631420            17
28570         17.764532            18
28571         18.666742            18
28572         18.372618            19
28573         19.321135            19
28574         19.261879            20
28575         20.316319            20
28576         20.236912            20
28577         20.115349            21
28578         21.157507            21
28579         21.128456            21
28580         21.096197            21
28581         20.961433            21
28582         20.889755            20
28583         19.754566            20
28584         19.688139            19
28585         18.614813            18
28586         17.581102            17
28587         16.514265            16
28588         15.489439            14
28589         13.575815            13
28590         12.365889            12
28591         11.319012            11
28592         10.363270             9
28593          8.452053             9
28594          8.190463             8
28595          7.427402             8
28596          7.507648             8
28597          7.719995             7
28598          6.771494             7
28599          6.684076             7
28600          6.739563             6
28601          5.792862             6
28602          5.713142             6
28603          5.759736             5
28604          4.818466             5
28605          4.743208             4
28606          3.785995             4
28607          3.716115             6
28608          5.862354             9
28609          9.723039             9
28610         10.115630            10
28611         10.667130            13
28612         13.742457            15
28613         16.203201            16
28614         17.276529            17
28615         18.040928            18
28616         18.824995            19
28617         19.730185            19
28618         19.515100            20
28619         20.406172            20
28620         20.236912            21
28621         21.311441            21
28622         21.214373            22
28623         22.309566            22
28624         22.198917            22
28625         22.081030            23
28626         23.173948            23
28627         23.114092            23
28628         23.080877            23
28629         22.951656            23
28630         22.879154            23
28631         22.879154            22
28632         21.700657            21
28633         20.533169            20
28634         19.413534            20
28635         19.460676            18
28636         17.539318            17
28637         16.470119            17
28638         16.389204            18
28639         17.688540            16
28640         15.951922            14
28641         13.729697            14
28642         13.257179            12
28643         11.503144            14
28644         13.355985            14
28645         14.046268            13
28646         13.117117            11
28647         10.740061            14
28648         13.347927            12
28649         11.954535            11
28650         10.773884            10
28651          9.441549            10
28652          9.303910             9
28653          8.572419             8
28654          7.549029             6
28655          5.564133             7
28656          6.292374             9
28657          8.875549            11
28658         11.808955            13
28659         14.166270            14
28660         15.131373            15
28661         15.962340            15
28662         15.648602            16
28663         16.405766            17
28664         17.482178            18
28665         18.646847            20
28666         20.849552            20
28667         20.780872            19
28668         19.263496            19
28669         18.833111            19
28670         18.723583            20
28671         19.986866            20
28672         20.149809            20
28673         20.115349            21
28674         21.157507            21
28675         21.128456            21
28676         21.096197            21
28677         20.961433            21
28678         20.889755            20
28679         19.754566            20
28680         19.688139            19
28681         18.614813            17
28682         16.596199            16
28683         15.416511            16
28684         15.337285            14
28685         13.643254            14
28686         13.428252            14
28687         13.514660            15
28688         14.880493            15
28689         15.235640            12
28690         12.045021            11
28691         10.381544            11
28692         10.124570            11
28693         10.458617            10
28694          9.755838             9
28695          8.601076             8
28696          7.457712             8
28697          7.413983             8
28698          7.640796             8
28699          7.830959             8
28700          7.911021             8
28701          7.911021             9
28702          9.021962             9
28703          9.188879             9
28704          9.103786             9
28705          8.984058            10
28706         10.021639            10
28707         10.199923            11
28708         11.258278            12
28709         12.459744            12
28710         12.455276            13
28711         13.372621            13
28712         13.318725            13
28713         13.163066            13
28714         13.014667            13
28715         12.933000            14
28716         14.049859            14
28717         14.236356            14
28718         14.171552            14
28719         14.019672            14
28720         13.938560            14
28721         13.938560            14
28722         13.938560            14
28723         13.938560            14
28724         13.938560            14
28725         13.938560            13
28726         12.852224            13
28727         12.658083            13
28728         12.711233            13
28729         12.849925            12
28730         11.848104            12
28731         11.648520            12
28732         11.704492            11
28733         10.765414            10
28734          9.601063            10
28735          9.446313            10
28736          9.616679            10
28737          9.823978            10
28738          9.909410             9
28739          8.825631             9
28740          8.643158             9
28741          8.705326             9
28742          8.824265             8
28743          7.827745             8
28744          7.659397             7
28745          6.679333             6
28746          5.620804             6
28747          5.566756             5
28748          4.690912             5
28749          4.683613             6
28750          5.820715             7
28751          7.218069             7
28752          7.362424             9
28753          9.440432            10
28754         10.729653            11
28755         11.756191            12
28756         12.730017            13
28757         13.705543            15
28758         15.808355            15
28759         15.869450            16
28760         16.652637            17
28761         17.571682            18
28762         18.646847            18
28763         18.537853            19
28764         19.411390            20
28765         20.459755            19
28766         19.221491            20
28767         20.109486            20
28768         20.003012            20
28769         20.041817            20
28770         19.976545            20
28771         19.904404            20
28772         19.904404            20
28773         19.904404            20
28774         19.904404            20
28775         19.904404            20
28776         19.904404            19
28777         18.790289            17
28778         16.638445            15
28779         14.522124            13
28780         12.459001            12
28781         11.233494            12
28782         11.192647            11
28783         10.510344            10
28784          9.535858            11
28785         10.495382            11
28786         10.892073             9
28787          8.893663             9
28788          8.477739             8
28789          7.489980             8
28790          7.507648             8
28791          7.719995             8
28792          7.830959             7
28793          6.837526             6
28794          5.675324             6
28795          5.566756             6
28796          5.687668             5
28797          4.818466             6
28798          5.769493             7
28799          7.092257             7
28800          7.276899             9
28801          9.440432            11
28802         11.842841            12
28803         13.008342            13
28804         13.894826            16
28805         16.880114            18
28806         19.280798            19
28807         20.353241            20
28808         21.060863            21
28809         21.782885            21
28810         21.460636            21
28811         21.173731            21
28812         20.961433            22
28813         22.079613            21
28814         20.931335            21
28815         20.862158            22
28816         21.942646            23
28817         23.263062            23
28818         23.335781            22
28819         21.948574            22
28820         21.736601            21
28821         20.551998            21
28822         20.616407            20
28823         19.580120            20
28824         19.625618            20
28825         19.710312            19
28826         18.728374            19
28827         18.699854            18
28828         17.648985            18
28829         17.647648            17
28830         16.675926            17
28831         16.650549            16
28832         15.691171            15
28833         14.633183            14
28834         13.525239            13
28835         12.464577            13
28836         12.408756            12
28837         11.587441            11
28838         10.544442            10
28839          9.433099             9
28840          8.378475            10
28841          9.417817             9
28842          8.793685             9
28843          8.753168            10
28844          9.880564            10
28845         10.109192            11
28846         11.258278            11
28847         11.296881            11
28848         11.134084            12
28849         12.121220            12
28850         12.223090            13
28851         13.285035            13
28852         13.318725            13
28853         13.163066            14
28854         14.139263            13
28855         13.110104            13
28856         12.869816            13
28857         12.788633            14
28858         13.958566            14
28859         14.236356            15
28860         15.308321            16
28861         16.482430            17
28862         17.649902            19
28863         19.854219            19
28864         19.811781            20
28865         20.659714            20
28866         20.325993            20
28867         20.115349            18
28868         17.793159            18
28869         17.526121            19
28870         18.638866            18
28871         17.909481            12
28872         12.602105            11
28873         10.433135            12
28874         10.776218            12
28875         11.476489            12
28876         12.063334            12
28877         12.006523            12
28878         11.924605            12
28879         11.924605            12
28880         11.924605            12
28881         11.924605            12
28882         11.924605            11
28883         10.839603            11
28884         10.640241            11
28885         10.699043            11
28886         10.830047            11
28887         10.915759            11
28888         10.915759            11
28889         10.915759            11
28890         10.915759            11
28891         10.915759            11
28892         10.915759            11
28893         10.915759            11
28894         10.915759            11
28895         10.915759            12
28896         12.031106            11
28897         11.094301            11
28898         10.844594            11
28899         10.778482            12
28900         11.936404            12
28901         12.223090            12
28902         12.149954            12
28903         12.006523            11
28904         10.839603            12
28905         11.716313            13
28906         13.121695            13
28907         13.380005            13
28908         13.244679            15
28909         15.269812            13
28910         13.247527            13
28911         12.810215            14
28912         13.745238            14
28913         14.057902            14
28914         14.171552            14
28915         14.019672            14
28916         13.938560            14
28917         13.938560            13
28918         12.852224            13
28919         12.658083            12
28920         11.650314            11
28921         10.544442            10
28922          9.433099            10
28923          9.374678             9
28924          8.572419             9
28925          8.566265             8
28926          7.655416             7
28927          6.578277             7
28928          6.522533             7
28929          6.663782             6
28930          5.792862             6
28931          5.713142             5
28932          4.747161             5
28933          4.683613             6
28934          5.820715             6
28935          6.082729             6
28936          6.089538             6
28937          5.992494             6
28938          5.925494             6
28939          5.925494             6
28940          5.925494             6
28941          5.925494             5
28942          4.875390             6
28943          5.769493             7
28944          7.092257             7
28945          7.276899             8
28946          8.308465             9
28947          9.432272            10
28948         10.577206            12
28949         12.750531            11
28950         11.632256            12
28951         12.245013            12
28952         12.156301            13
28953         13.190660            14
28954         14.475199            13
28955         13.334733            15
28956         15.180079            14
28957         14.218560            14
28958         14.018594            14
28959         13.869667            14
28960         13.857231            14
28961         13.938560            16
28962         16.188757            14
28963         14.235255            14
28964         13.823977            14
28965         13.653096            14
28966         13.776785            15
28967         15.058979            13
28968         13.027062            13
28969         12.612513            12
28970         11.531129            11
28971         10.491690            10
28972          9.433099             9
28973          8.378475             9
28974          8.386616             9
28975          8.624024             8
28976          7.756964             8
28977          7.659397             7
28978          6.679333             8
28979          7.654061             7
28980          6.882300             6
28981          5.746301             7
28982          6.647406             6
28983          5.824573             5
28984          4.779603             6
28985          5.671126             6
28986          5.894082             6
28987          6.015575             5
28988          4.926018             5
28989          4.743208             4
28990          3.785995             5
28991          4.703556             6
28992          6.075388             8
28993          8.570680             9
28994          9.916863            10
28995         10.779162            11
28996         11.706860            11
28997         11.511993            13
28998         13.477832            13
28999         13.620898            14
29000         14.539028            14
29001         14.406137            15
29002         15.308321            15
29003         15.322071            15
29004         15.174437            16
29005         16.154606            16
29006         16.229183            17
29007         17.321779            17
29008         17.303097            17
29009         17.161795            17
29010         17.006804            17
29011         16.933178            17
29012         16.933178            17
29013         16.933178            17
29014         16.933178            16
29015         15.864685            16
29016         15.702248            15
29017         14.693295            14
29018         13.623446            12
29019         11.575928            11
29020         10.298527            11
29021         10.208702            10
29022          9.501624            10
29023          9.559411             9
29024          8.642385             9
29025          8.566265             8
29026          7.655416             8
29027          7.585399             9
29028          8.800154             8
29029          7.981586             8
29030          7.832350             7
29031          6.740473             7
29032          6.614685             6
29033          5.711174             7
29034          6.675619             7
29035          6.977643             7
29036          7.014445             6
29037          5.906532             6
29038          5.713142             7
29039          6.819334             9
29040          9.369633             9
29041          9.674540            11
29042         11.616958            12
29043         12.819962            12
29044         12.665805            14
29045         14.553215            15
29046         15.803833            15
29047         15.722823            15
29048         15.337220            17
29049         17.295736            17
29050         17.509483            18
29051         18.578362            17
29052         17.204597            17
29053         16.899494            17
29054         16.800610            18
29055         17.987463            18
29056         18.197927            17
29057         17.042158            18
29058         17.866638            17
29059         16.869707            17
29060         16.834488            17
29061         16.800610            17
29062         16.866419            17
29063         16.933178            16
29064         15.864685            16
29065         15.702248            16
29066         15.730188            15
29067         14.810559            14
29068         13.669888            14
29069         13.490201            13
29070         12.614120            12
29071         11.572991            11
29072         10.445504            11
29073         10.375683            10
29074          9.570457            10
29075          9.559412             9
29076          8.642385             9
29077          8.566265             9
29078          8.705326             8
29079          7.756964             8
29080          7.659397             8
29081          7.719995             7
29082          6.771494             8
29083          7.737447             8
29084          7.976151             8
29085          8.017493             9
29086          9.107168            10
29087         10.349971            10
29088         10.411520            10
29089         10.191345            11
29090         11.113914            11
29091         11.211787            11
29092         11.134084            12
29093         12.121220            12
29094         12.223090            13
29095         13.285035            14
29096         14.475199            13
29097         13.334733            13
29098         12.947248            13
29099         12.788633            12
29100         11.775450            12
29101         11.648520            12
29102         11.704492            12
29103         11.839874            12
29104         11.924605            12
29105         11.924605            11
29106         10.839603            11
29107         10.640241            11
29108         10.699043            11
29109         10.830047            11
29110         10.915759            11
29111         10.915759            10
29112          9.830637            10
29113          9.637238            10
29114          9.698410            10
29115          9.823978            10
29116          9.909410             9
29117          8.825631             9
29118          8.643158             9
29119          8.705326             9
29120          8.824265             9
29121          8.907768             9
29122          8.907768             9
29123          8.907768             9
29124          8.907768             8
29125          7.827745             8
29126          7.659397             8
29127          7.719995             8
29128          7.830959             8
29129          7.911021             8
29130          7.911021             8
29131          7.911021             8
29132          7.911021             8
29133          7.911021             8
29134          7.911021             8
29135          7.911021             8
29136          7.911021             9
29137          9.021962             9
29138          9.188881             9
29139          9.103786            10
29140         10.109263            10
29141         10.199923            11
29142         11.258278            11
29143         11.296881            11
29144         11.134084            12
29145         12.121220            12
29146         12.223090            13
29147         13.285035            13
29148         13.318725            13
29149         13.163066            13
29150         13.014668            14
29151         14.049859            14
29152         14.236356            15
29153         15.308321            15
29154         15.322071            16
29155         16.316561            16
29156         16.315481            15
29157         15.055670            15
29158         14.745711            15
29159         14.718015            15
29160         14.859855            15
29161         14.939785            15
29162         14.939785            14
29163         13.856982            14
29164         13.665871            13
29165         12.664499            13
29166         12.584457            12
29167         11.650314            12
29168         11.573009            11
29169         10.644236            11
29170         10.563096            10
29171          9.639884            10
29172          9.559412             8
29173          7.638708             8
29174          7.370952             7
29175          6.525007             7
29176          6.540709             6
29177          5.711174             6
29178          5.649064             6
29179          5.759736             5
29180          4.818466             5
29181          4.743208             6
29182          5.820716             6
29183          6.082729             8
29184          8.354496            10
29185         10.852643            11
29186         11.987880            12
29187         12.856349            13
29188         13.754238            15
29189         15.808355            15
29190         15.869450            16
29191         16.652637            16
29192         16.400766            17
29193         17.321779            18
29194         18.478540            18
29195         18.448938            20
29196         20.584469            19
29197         19.311357            19
29198         19.094919            19
29199         18.859879            18
29200         17.763859            18
29201         17.708591            16
29202         15.682834            16
29203         15.471321            17
29204         16.613604            17
29205         17.047094            17
29206         17.161795            17
29207         17.006804            16
29208         15.864685            17
29209         16.776148            17
29210         16.976892            16
29211         15.993172            16
29212         15.763399            15
29213         14.693295            15
29214         14.627174            15
29215         14.718012            15
29216         14.859855            14
29217         13.856982            14
29218         13.665871            14
29219         13.716386            14
29220         13.857231            14
29221         13.938560            14
29222         13.938560            13
29223         12.852224            13
29224         12.658083            13
29225         12.711233            12
29226         11.775450            12
29227         11.648520            12
29228         11.704492            13
29229         12.946908            13
29230         13.231848            13
29231         13.163066            13
29232         13.014667            13
29233         12.933000            14
29234         14.049859            14
29235         14.236356            16
29236         16.448299            17
29237         17.802052            17
29238         17.717752            18
29239         18.502069            18
29240         18.284880            19
29241         19.321135            19
29242         19.261879            20
29243         20.316315            20
29244         20.236912            21
29245         21.311441            21
29246         21.214369            20
29247         19.947014            20
29248         19.753744            19
29249         18.614813            20
29250         19.741266            20
29251         19.929453            21
29252         21.224819            20
29253         20.040785            20
29254         19.876381            20
29255         19.777586            21
29256         20.989767            20
29257         19.967808            19
29258         18.768347            19
29259         18.587992            18
29260         17.594555            17
29261         16.610928            16
29262         15.531984            16
29263         15.479990            16
29264         15.669969            15
29265         14.810559            14
29266         13.669888            14
29267         13.490201            14
29268         13.641846            13
29269         12.781307            12
29270         11.621548            12
29271         11.452209            13
29272         12.712030            13
29273         13.141419            12
29274         12.055170            12
29275         11.723557            12
29276         11.704492            12
29277         11.839874            12
29278         11.924604            13
29279         13.040116            13
29280         13.231848            14
29281         14.297628            14
29282         14.323092            14
29283         14.171552            14
29284         14.019672            14
29285         13.938560            15
29286         15.058979            15
29287         15.235640            15
29288         15.174437            16
29289         16.154606            17
29290         17.391088            17
29291         17.466717            18
29292         18.413343            19
29293         19.470917            20
29294         20.626396            20
29295         20.488241            21
29296         21.399761            21
29297         21.214373            20
29298         19.947016            20
29299         19.753744            20
29300         19.710312            20
29301         19.835144            20
29302         19.904404            20
29303         19.904404            19
29304         18.790289            18
29305         17.633980            18
29306         17.537188            18
29307         17.671696            17
29308         16.791803            17
29309         16.710119            17
29310         16.736609            18
29311         17.987463            18
29312         18.197927            16
29313         15.995635            17
29314         16.621992            17
29315         16.766058            16
29316         15.933064            16
29317         15.763399            16
29318         15.730188            16
29319         15.860621            16
29320         15.935730            16
29321         15.935730            16
29322         15.935730            16
29323         15.935730            16
29324         15.935730            16
29325         15.935730            16
29326         15.935730            15
29327         14.866569            15
29328         14.685224            15
29329         14.718015            14
29330         13.800715            14
29331         13.665871            14
29332         13.716386            14
29333         13.857231            14
29334         13.938560            14
29335         13.938560            14
29336         13.938560            14
29337         13.938560            15
29338         15.058979            14
29339         14.107206            14
29340         13.878895            15
29341         14.903450            16
29342         16.297945            16
29343         16.477831            16
29344         16.254873            16
29345         16.016327            16
29346         15.935730            16
29347         15.935730            16
29348         15.935730            15
29349         14.866569            15
29350         14.685224            15
29351         14.718015            15
29352         14.859855            14
29353         13.856982            15
29354         14.753434            14
29355         13.887028            15
29356         14.898595            14
29357         13.961093            14
29358         13.800640            14
29359         13.792596            14
29360         13.857231            14
29361         13.938560            14
29362         13.938560            14
29363         13.938560            14
29364         13.938560            13
29365         12.852224            13
29366         12.658083            13
29367         12.711233            13
29368         12.849925            13
29369         12.933000            12
29370         11.848104            12
29371         11.648520            12
29372         11.704492            12
29373         11.839874            12
29374         11.924604            12
29375         11.924604            12
29376         11.924605            12
29377         11.924605            12
29378         11.924605            13
29379         13.040117            13
29380         13.231848            13
29381         13.163066            13
29382         13.014667            14
29383         14.049859            14
29384         14.236356            15
29385         15.308321            17
29386         17.631420            18
29387         18.958063            19
29388         19.970322            19
29389         19.604254            19
29390         19.212692            20
29391         20.158121            19
29392         19.006596            19
29393         18.889894            20
29394         19.923277            19
29395         18.937634            19
29396         18.889894            19
29397         18.790142            19
29398         18.850784            18
29399         17.824108            18
29400         17.708591            17
29401         16.675928            16
29402         15.629107            16
29403         15.531938            16
29404         15.669969            16
29405         15.860621            15
29406         14.866567            15
29407         14.685224            15
29408         14.718015            14
29409         13.800715            14
29410         13.665871            14
29411         13.716386            14
29412         13.857231            14
29413         13.938560            13
29414         12.852224            13
29415         12.658083            13
29416         12.711233            13
29417         12.849925            13
29418         12.933000            13
29419         12.933000            13
29420         12.933000            13
29421         12.933000            13
29422         12.933000            13
29423         12.933000            13
29424         12.933000            14
29425         14.049859            14
29426         14.236356            14
29427         14.171552            15
29428         15.147649            17
29429         17.545603            17
29430         17.764532            19
29431         19.794086            20
29432         20.847347            20
29433         20.654766            21
29434         21.488991            21
29435         21.214373            22
29436         22.309566            23
29437         23.402672            23
29438         23.335785            24
29439         24.313030            24
29440         24.156704            24
29441         24.056612            20
29442         19.541588            18
29443         17.305731            20
29444         19.085140            22
29445         22.027977            23
29446         23.836754            21
29447         21.298731            19
29448         18.607559            19
29449         18.288010            18
29450         17.400383            16
29451         15.607666            16
29452         15.380336            16
29453         15.499014            15
29454         14.757105            15
29455         14.685224            14
29456         13.683500            14
29457         13.602463            13
29458         12.664499            12
29459         11.572991            12
29460         11.452209            12
29461         11.625747            11
29462         10.765414            10
29463          9.601063            10
29464          9.446311            10
29465          9.616679             9
29466          8.751840             9
29467          8.643158             9
29468          8.705326             9
29469          8.824265             9
29470          8.907768            10
29471         10.021639            11
29472         11.358378            12
29473         12.611191            14
29474         14.793426            15
29475         15.998159            17
29476         18.022833            20
29477         21.164221            20
29478         21.226870            21
29479         21.925688            21
29480         21.392408            22
29481         22.309566            22
29482         22.198917            22
29483         22.081030            23
29484         23.173948            24
29485         24.276180            24
29486         24.275993            24
29487         24.117752            24
29488         23.948202            16
29489         16.618702            17
29490         16.136061            17
29491         15.975866            17
29492         16.638525            18
29493         18.161343            18
29494         18.197927            19
29495         19.321135            19
29496         19.261879            19
29497         19.132294            18
29498         17.887283            17
29499         16.661640            16
29500         15.531984            15
29501         14.494785            15
29502         14.463729            14
29503         13.634042            13
29504         12.602187            13
29505         12.461465            12
29506         11.587441            12
29507         11.573009            12
29508         11.704492            11
29509         10.765414            12
29510         11.716313            12
29511         11.987809            12
29512         12.063334            11
29513         10.911520            11
29514         10.640241            11
29515         10.699043            10
29516          9.755838            10
29517          9.637238            10
29518          9.698410            11
29519         10.929240            12
29520         12.366948            13
29521         13.625218            14
29522         14.724665            16
29523         16.822578            19
29524         20.122513            19
29525         20.253372            20
29526         20.948633            21
29527         21.629564            21
29528         21.371857            23
29529         23.506733            23
29530         23.431513            24
29531         24.435284            24
29532         24.223705            24
29533         24.056612            25
29534         25.080666            24
29535         23.881754            24
29536         23.836317            25
29537         24.922396            25
29538         24.973505            25
29539         24.991833            26
29540         26.018778            23
29541         22.557436            20
29542         19.271526            21
29543         20.116940            23
29544         22.681376            21
29545         20.935881            20
29546         19.760424            17
29547         16.528717            16
29548         15.291483            16
29549         15.215676            16
29550         15.558740            15
29551         14.810559            15
29552         14.685224            15
29553         14.718015            14
29554         13.800715            13
29555         12.649151            13
29556         12.461465            13
29557         12.634715            13
29558         12.849925            12
29559         11.848104            11
29560         10.608112            11
29561         10.445603            11
29562         10.618348            11
29563         10.830047            10
29564          9.830637            10
29565          9.637238            11
29566         10.789328            11
29567         11.120004            12
29568         12.271479            14
29569         14.587908            15
29570         15.942100            16
29571         16.946495            18
29572         18.902952            19
29573         20.008671            20
29574         20.955133            21
29575         21.782885            21
29576         21.460636            22
29577         22.394899            22
29578         22.198917            22
29579         22.081030            23
29580         23.173948            23
29581         23.114092            23
29582         23.080877            24
29583         24.131952            24
29584         24.091032            24
29585         24.056612            25
29586         25.080666            24
29587         23.881754            24
29588         23.836317            25
29589         24.922396            24
29590         23.816040            24
29591         23.836317            23
29592         22.590137            24
29593         23.809166            20
29594         19.479094            17
29595         16.527885            17
29596         16.053246            16
29597         15.270055            15
29598         14.548136            15
29599         14.514874            14
29600         13.634042            16
29601         15.771961            14
29602         14.029103            14
29603         13.750277            13
29604         12.604742            12
29605         11.526885            12
29606         11.452209            11
29607         10.576546            11
29608         10.563096            11
29609         10.699043            10
29610          9.755838            10
29611          9.637238             9
29612          8.642385             9
29613          8.566265             9
29614          8.705326            10
29615          9.926962            12
29616         12.492894            16
29617         16.997656            15
29618         16.243807            16
29619         16.768375            19
29620         19.655451            20
29621         21.060926            21
29622         22.114851            21
29623         21.639309            22
29624         22.394899            23
29625         23.402672            23
29626         23.335781            24
29627         24.313032            24
29628         24.156704            24
29629         24.056612            25
29630         25.080666            25
29631         25.033466            25
29632         24.991833            25
29633         24.893738            26
29634         25.964314            25
29635         24.828865            25
29636         24.774109            26
29637         25.876478            25
29638         24.771891            25
29639         24.774109            24
29640         23.595203            23
29641         22.445246            21
29642         20.278662            19
29643         18.245258            19
29644         18.197063            17
29645         16.437479            16
29646         15.455585            16
29647         15.382571            14
29648         13.643254            15
29649         14.434788            15
29650         14.769149            14
29651         13.922579            14
29652         13.739431            13
29653         12.664499            13
29654         12.584457            12
29655         11.650314            13
29656         12.641424            13
29657         12.993608            13
29658         13.076758            13
29659         13.014667            12
29660         11.848104            13
29661         12.727019            13
29662         12.993608            13
29663         13.076756            15
29664         15.269812            16
29665         16.714096            17
29666         17.903307            18
29667         18.824995            19
29668         19.730185            20
29669         20.717697            20
29670         20.488241            21
29671         21.399761            21
29672         21.214373            22
29673         22.309566            23
