observation_time,wind_direction,wind_speed,predominant_horizontal_visibility,precipitation,present_fog,cloud_nebulosity,cloud_altitude,air_temperature,dew_point,air_pressure
2023-02-26 01:00:00,140,3,9999,0,0,2,29,3,1,1004
2023-02-26 02:00:00,110,3,9999,0,0,4,15,4,3,1003
2023-02-26 03:00:00,0,0,9999,0,0,4,13,4,3,1004
2023-02-26 04:00:00,0,0,9999,0,0,4,6,2,2,1004
2023-02-26 05:00:00,110,2,6000,0,0,3,12,2,1,1004
2023-02-26 06:00:00,0,0,1800,0,0,4,8,1,1,1004
2023-02-26 07:00:00,0,0,1400,0,0,4,3,2,1,1004
2023-02-26 08:00:00,300,2,1400,0,0,4,3,2,2,1005
2023-02-26 09:00:00,240,4,2000,0,0,4,5,1,0,1005
2023-02-26 10:00:00,250,4,3000,0,0,3,14,2,1,1006
2023-02-26 11:00:00,250,6,7000,0,0,3,12,3,2,1006
2023-02-26 12:00:00,250,5,8000,0,0,3,15,3,2,1006
2023-02-26 13:00:00,240,6,9999,0,0,4,12,3,2,1007
2023-02-26 14:00:00,250,6,9999,0,0,4,12,3,2,1007
2023-02-26 15:00:00,250,7,9999,0,0,4,10,3,2,1008
2023-02-26 16:00:00,250,7,9999,0,0,4,12,3,2,1009
2023-02-26 17:00:00,260,7,9999,0,0,3,11,2,1,1010
2023-02-26 18:00:00,240,8,8000,0,0,3,11,2,1,1010
2023-02-26 19:00:00,260,5,6000,0,0,3,11,1,1,1010
2023-02-26 20:00:00,250,5,6000,0,0,2,8,2,1,1010
2023-02-26 21:00:00,260,4,6000,0,0,2,8,1,1,1011
2023-02-26 22:00:00,260,1,1500,0,0,2,6,1,1,1011
2023-02-26 23:00:00,260,3,1800,0,0,3,7,1,0,1011
2023-02-27 00:00:00,270,3,1600,0,0,2,4,1,0,1011
2023-02-27 01:00:00,240,4,2000,0,0,3,7,1,1,1011
2023-02-27 02:00:00,244,2,3000,0,0,3,6,1,0,1011
2023-02-27 03:00:00,250,6,5000,0,0,4,7,1,1,1011
2023-02-27 04:00:00,250,4,5000,0,0,2,7,1,1,1012
2023-02-27 05:00:00,260,7,7000,0,0,2,8,1,1,1012
2023-02-27 06:00:00,260,9,3000,0,0,2,7,1,1,1013
2023-02-27 07:00:00,260,7,5000,0,0,2,8,1,1,1014
2023-02-27 08:00:00,250,6,9999,0,0,2,10,2,1,1015
2023-02-27 09:00:00,260,9,5000,0,0,3,17,2,1,1016
2023-02-27 10:00:00,260,6,9999,0,0,3,22,2,1,1017
2023-02-27 11:00:00,250,6,9999,0,0,2,8,2,1,1018
2023-02-27 12:00:00,270,6,9999,0,0,3,22,3,0,1018
2023-02-27 13:00:00,290,7,9999,0,0,2,19,2,-1,1019
2023-02-27 14:00:00,310,8,9999,0,0,3,26,2,0,1020
2023-02-27 15:00:00,290,9,9999,0,0,2,25,2,-1,1021
2023-02-27 16:00:00,320,7,9999,0,0,2,32,2,-1,1022
2023-02-27 17:00:00,300,6,9999,0,0,2,26,1,-1,1023
2023-02-27 18:00:00,310,3,9999,0,0,3,25,1,-2,1023
2023-02-27 19:00:00,340,4,9999,0,0,2,27,1,-2,1024
2023-02-27 20:00:00,350,6,9999,0,0,3,25,0,-2,1024
2023-02-27 21:00:00,340,6,9999,0,0,3,24,1,-1,1024
2023-02-27 22:00:00,340,4,9999,0,0,4,14,0,-2,1025
2023-02-27 23:00:00,0,0,9999,0,0,3,21,0,-2,1025
2023-02-28 00:00:00,120,1,9999,0,0,3,21,0,-2,1025
2023-02-28 01:00:00,120,2,9999,0,0,3,20,1,-2,1025
2023-02-28 02:00:00,0,0,9999,0,0,3,21,0,-1,1025
2023-02-28 03:00:00,80,3,9999,0,0,3,19,1,-1,1026
2023-02-28 04:00:00,90,1,9999,0,0,3,17,0,-1,1026
2023-02-28 05:00:00,0,0,9999,0,0,3,17,0,-1,1026
2023-02-28 06:00:00,100,3,9999,0,0,2,17,0,-1,1026
2023-02-28 07:00:00,70,2,9999,0,0,2,18,1,-1,1026
2023-02-28 08:00:00,50,3,9999,0,0,2,18,1,-1,1026
2023-02-28 09:00:00,90,2,9999,0,0,2,18,2,-1,1027
2023-02-28 10:00:00,30,3,9999,0,0,1,30,3,0,1027
2023-02-28 11:00:00,31,1,9999,0,0,2,30,4,1,1026
2023-02-28 12:00:00,33,2,9999,0,0,1,32,4,1,1026
2023-02-28 13:00:00,35,1,9999,0,0,1,31,5,1,1026
2023-02-28 14:00:00,36,1,9999,0,0,1,27,5,1,1026
2023-02-28 15:00:00,38,2,9999,0,0,1,51,5,2,1026
2023-02-28 16:00:00,40,2,9999,0,0,3,65,4,2,1025
2023-02-28 17:00:00,270,2,9999,0,0,1,65,3,1,1026
2023-02-28 18:00:00,270,1,9999,0,0,0,0,2,1,1026
2023-02-28 19:00:00,270,1,7000,0,0,0,0,2,1,1026
2023-02-28 20:00:00,270,1,6000,0,0,0,0,1,0,1026
2023-02-28 21:00:00,270,3,4000,0,0,0,0,0,-1,1026
2023-02-28 22:00:00,250,3,3000,0,0,0,0,0,-1,1026
2023-02-28 23:00:00,270,4,4000,0,0,0,0,-1,-1,1026
2023-03-01 00:00:00,220,4,4000,0,0,0,0,-1,-2,1026
2023-03-01 01:00:00,250,5,4000,0,0,0,0,-2,-2,1026
2023-03-01 02:00:00,220,4,6000,0,0,3,47,0,-1,1025
2023-03-01 03:00:00,170,2,6000,0,0,3,45,0,-1,1025
2023-03-01 04:00:00,80,3,5000,0,0,3,45,0,0,1025
2023-03-01 05:00:00,80,2,5000,0,0,4,45,0,-1,1025
2023-03-01 06:00:00,100,2,4000,0,0,4,45,0,0,1025
2023-03-01 07:00:00,70,1,4000,0,0,3,45,1,0,1025
2023-03-01 08:00:00,91,3,5000,0,0,3,44,2,0,1025
2023-03-01 09:00:00,118,1,9999,0,0,2,43,4,1,1024
2023-03-01 10:00:00,140,3,9999,0,0,0,0,7,1,1024
2023-03-01 11:00:00,100,3,9999,0,0,1,42,7,1,1023
2023-03-01 12:00:00,84,4,9999,0,0,1,30,8,1,1023
2023-03-01 13:00:00,70,4,9999,0,0,2,30,9,1,1022
2023-03-01 14:00:00,90,3,9999,0,0,1,40,9,1,1022
2023-03-01 15:00:00,65,2,9999,0,0,0,0,8,1,1021
2023-03-01 16:00:00,40,2,9999,0,0,0,0,7,2,1021
2023-03-01 17:00:00,30,2,9999,0,0,0,0,5,1,1022
2023-03-01 18:00:00,260,4,9999,0,0,0,0,3,1,1021
2023-03-01 19:00:00,140,1,9999,0,0,0,0,3,1,1022
2023-03-01 20:00:00,150,1,9999,0,0,2,36,3,2,1022
2023-03-01 21:00:00,160,3,9999,0,0,4,36,3,2,1022
2023-03-01 22:00:00,200,3,9999,0,0,3,36,2,1,1022
2023-03-01 23:00:00,145,1,9999,0,0,3,36,2,2,1022
2023-03-02 00:00:00,90,1,9999,0,0,4,35,3,2,1022
2023-03-02 01:00:00,110,2,9999,0,0,4,34,3,2,1021
2023-03-02 02:00:00,80,5,8000,0,0,3,33,2,2,1021
2023-03-02 03:00:00,90,4,9999,0,0,4,36,2,1,1020
2023-03-02 04:00:00,0,0,9999,0,0,4,33,3,1,1021
2023-03-02 05:00:00,250,4,9999,0,0,4,34,2,1,1021
2023-03-02 06:00:00,270,3,9999,0,0,4,33,2,1,1021
2023-03-02 07:00:00,240,3,9999,0,0,4,32,3,1,1021
2023-03-02 08:00:00,60,1,9999,0,0,4,34,4,1,1021
2023-03-02 09:00:00,70,4,9999,0,0,3,31,6,3,1020
2023-03-02 10:00:00,140,8,9999,0,0,3,26,9,2,1020
2023-03-02 11:00:00,130,5,9999,0,0,2,32,9,2,1020
2023-03-02 12:00:00,110,5,9999,0,0,2,33,10,1,1019
2023-03-02 13:00:00,90,4,9999,0,0,2,35,10,1,1019
2023-03-02 14:00:00,68,2,9999,0,0,1,35,11,2,1018
2023-03-02 15:00:00,41,2,9999,0,0,0,0,11,2,1018
2023-03-02 16:00:00,20,3,9999,0,0,0,0,8,3,1018
2023-03-02 17:00:00,340,2,9999,0,0,0,0,5,2,1018
2023-03-02 18:00:00,300,3,9999,0,0,0,0,4,1,1018
2023-03-02 19:00:00,250,5,9999,0,0,0,0,3,1,1018
2023-03-02 20:00:00,250,4,9999,0,0,1,41,3,1,1019
2023-03-02 21:00:00,220,3,9999,0,0,2,41,3,1,1018
2023-03-02 22:00:00,240,4,9999,0,0,3,36,4,2,1018
2023-03-02 23:00:00,250,3,9999,0,0,4,36,4,2,1018
2023-03-03 00:00:00,0,0,9999,0,0,4,40,4,2,1018
2023-03-03 01:00:00,0,0,9999,0,0,4,44,3,2,1017
2023-03-03 02:00:00,270,5,9999,0,0,4,43,4,1,1017
2023-03-03 03:00:00,270,5,9999,0,0,4,43,4,1,1017
2023-03-03 04:00:00,260,6,9999,0,0,4,42,4,1,1016
2023-03-03 05:00:00,280,4,9999,0,0,4,42,4,1,1016
2023-03-03 06:00:00,275,2,9999,0,0,4,43,4,1,1016
2023-03-03 07:00:00,270,4,9999,0,0,3,45,5,2,1016
2023-03-03 08:00:00,260,4,9999,0,0,3,45,6,2,1016
2023-03-03 09:00:00,310,5,9999,0,0,2,32,8,0,1016
2023-03-03 10:00:00,300,9,9999,0,0,1,32,9,-2,1016
2023-03-03 11:00:00,330,4,9999,0,0,1,32,10,-1,1015
2023-03-03 12:00:00,290,8,9999,0,0,3,48,10,-1,1015
2023-03-03 13:00:00,290,9,9999,0,0,3,48,10,-1,1015
2023-03-03 14:00:00,300,8,9999,0,0,3,50,9,-1,1015
2023-03-03 15:00:00,300,7,9999,0,0,2,50,9,0,1014
2023-03-03 16:00:00,300,7,9999,0,0,1,55,7,1,1015
2023-03-03 17:00:00,310,7,9999,0,0,0,0,6,0,1015
2023-03-03 18:00:00,280,6,9999,0,0,0,0,4,0,1016
2023-03-03 19:00:00,270,6,9999,0,0,0,0,4,0,1016
2023-03-03 20:00:00,290,5,9999,0,0,0,0,3,0,1016
2023-03-03 21:00:00,270,6,9999,0,0,0,0,3,0,1017
2023-03-03 22:00:00,280,4,9999,0,0,0,0,2,0,1017
2023-03-03 23:00:00,260,3,9999,0,0,0,0,3,1,1017
2023-03-04 00:00:00,235,2,9999,0,0,0,0,1,0,1017
2023-03-04 01:00:00,210,3,9999,0,0,3,27,2,0,1017
2023-03-04 02:00:00,270,4,9999,0,0,3,30,0,-1,1016
2023-03-04 03:00:00,210,2,9999,0,0,1,31,-1,-2,1016
2023-03-04 04:00:00,250,4,8000,0,0,0,0,-2,-3,1016
2023-03-04 05:00:00,270,2,9999,0,0,0,0,-2,-3,1016
2023-03-04 06:00:00,250,2,9999,0,0,0,0,0,-1,1016
2023-03-04 07:00:00,240,3,9999,0,0,0,0,1,-2,1016
2023-03-04 08:00:00,161,2,9999,0,0,0,0,5,-1,1016
2023-03-04 09:00:00,60,3,9999,0,0,0,0,6,0,1015
2023-03-04 10:00:00,80,3,9999,0,0,1,30,8,0,1014
2023-03-04 11:00:00,110,3,9999,0,0,1,30,8,-1,1014
2023-03-04 12:00:00,100,4,9999,0,0,2,42,10,-1,1013
2023-03-04 13:00:00,115,3,9999,0,0,2,54,10,-2,1012
2023-03-04 14:00:00,130,4,9999,0,0,2,54,11,-1,1011
2023-03-04 15:00:00,130,5,9999,0,0,1,56,10,0,1010
2023-03-04 16:00:00,140,4,9999,0,0,0,0,8,0,1010
2023-03-04 17:00:00,145,2,9999,0,0,0,0,5,0,1009
2023-03-04 18:00:00,150,2,9999,0,0,0,0,3,-1,1010
2023-03-04 19:00:00,240,3,9999,0,0,0,0,3,-2,1010
2023-03-04 20:00:00,246,1,9999,0,0,0,0,1,-2,1011
2023-03-04 21:00:00,253,2,9999,0,0,0,0,0,-3,1010
2023-03-04 22:00:00,260,2,9999,0,0,0,0,-1,-3,1010
2023-03-04 23:00:00,0,0,9999,0,0,0,0,-1,-3,1010
2023-03-05 00:00:00,250,2,9999,0,0,0,0,-2,-3,1010
2023-03-05 01:00:00,279,1,9999,0,0,0,0,-2,-3,1010
2023-03-05 02:00:00,330,1,9999,0,0,0,0,-3,-4,1010
2023-03-05 03:00:00,0,0,9999,0,0,0,0,-1,-4,1010
2023-03-05 04:00:00,250,6,9999,0,0,0,0,-1,-4,1010
2023-03-05 05:00:00,290,4,9999,0,0,0,0,-2,-4,1010
2023-03-05 06:00:00,275,2,9999,0,0,2,50,0,-4,1011
2023-03-05 07:00:00,260,5,9999,0,0,2,42,2,-3,1011
2023-03-05 08:00:00,260,7,9999,0,0,1,46,3,-3,1011
2023-03-05 09:00:00,260,6,9999,0,0,1,20,6,-4,1011
2023-03-05 10:00:00,360,6,9999,0,0,1,42,7,-4,1010
2023-03-05 11:00:00,320,4,9999,0,0,2,57,6,-6,1010
2023-03-05 12:00:00,260,7,9999,0,0,2,56,7,-5,1009
2023-03-05 13:00:00,340,7,9999,0,0,2,56,6,-5,1009
2023-03-05 14:00:00,350,7,9999,0,0,3,57,6,-3,1009
2023-03-05 15:00:00,320,9,9999,0,0,4,48,5,-3,1009
2023-03-05 16:00:00,330,8,9999,0,0,2,48,4,-3,1009
2023-03-05 17:00:00,300,5,9999,0,0,4,45,4,-4,1009
2023-03-05 18:00:00,280,9,9999,0,0,4,47,4,-5,1009
2023-03-05 19:00:00,280,10,9999,0,0,4,54,4,-6,1009
2023-03-05 20:00:00,300,11,9999,0,0,4,63,3,-4,1009
2023-03-05 21:00:00,290,6,9999,0,0,4,53,3,-5,1009
2023-03-05 22:00:00,260,5,9999,0,0,4,49,3,-4,1009
2023-03-05 23:00:00,0,0,9999,0,0,4,55,2,-3,1009
2023-03-06 00:00:00,330,1,9999,0,0,4,54,2,-4,1009
2023-03-06 01:00:00,300,4,9999,0,0,4,51,2,-5,1009
2023-03-06 02:00:00,330,2,9999,0,0,4,56,2,-5,1009
2023-03-06 03:00:00,0,0,9999,0,0,4,59,1,-4,1009
2023-03-06 04:00:00,0,0,9999,0,0,3,58,0,-4,1009
2023-03-06 05:00:00,250,3,9999,0,0,1,58,-2,-5,1009
2023-03-06 06:00:00,305,2,9999,0,0,0,0,-2,-4,1010
2023-03-06 07:00:00,0,0,9999,0,0,0,0,1,-4,1010
2023-03-06 08:00:00,45,2,9999,0,0,0,0,3,-5,1010
2023-03-06 09:00:00,90,4,9999,0,0,0,0,4,-5,1010
2023-03-06 10:00:00,160,3,9999,0,0,1,50,5,-7,1010
2023-03-06 11:00:00,230,5,9999,0,0,2,58,7,-7,1010
2023-03-06 12:00:00,250,5,9999,0,0,2,58,7,-7,1009
2023-03-06 13:00:00,180,3,9999,0,0,3,61,7,-7,1008
2023-03-06 14:00:00,110,3,9999,0,0,1,62,8,-6,1008
2023-03-06 15:00:00,120,4,9999,0,0,1,65,7,-6,1007
2023-03-06 16:00:00,90,5,9999,0,0,0,0,6,-5,1007
2023-03-06 17:00:00,90,1,9999,0,0,1,62,5,-3,1007
2023-03-06 18:00:00,50,3,9999,0,0,1,63,4,-3,1007
2023-03-06 19:00:00,70,2,9999,0,0,1,65,3,-3,1007
2023-03-06 20:00:00,90,4,9999,0,0,3,65,3,-3,1006
2023-03-06 21:00:00,30,4,9999,0,0,1,65,2,-3,1006
2023-03-06 22:00:00,40,4,9999,0,0,3,55,3,-3,1006
2023-03-06 23:00:00,315,2,9999,0,0,3,60,4,-1,1006
2023-03-07 00:00:00,230,7,9999,0,0,4,43,4,1,1006
2023-03-07 01:00:00,160,5,9999,0,0,4,33,3,2,1005
2023-03-07 02:00:00,70,1,9999,0,0,3,65,2,1,1005
2023-03-07 03:00:00,70,4,9999,0,0,4,29,3,2,1005
2023-03-07 04:00:00,60,4,6000,0,0,4,21,2,1,1005
2023-03-07 05:00:00,40,3,8000,0,0,3,27,3,2,1005
2023-03-07 06:00:00,70,1,7000,0,0,4,21,4,3,1006
2023-03-07 07:00:00,100,3,3000,0,0,3,12,3,3,1006
2023-03-07 08:00:00,140,2,5000,0,0,2,26,3,2,1007
2023-03-07 09:00:00,110,4,9999,0,0,2,36,5,4,1006
2023-03-07 10:00:00,70,2,9999,0,0,1,60,8,2,1006
2023-03-07 11:00:00,30,5,9999,0,0,1,45,8,2,1006
2023-03-07 12:00:00,160,7,9999,0,0,1,49,9,2,1005
2023-03-07 13:00:00,160,7,9999,0,0,2,37,7,4,1006
2023-03-07 14:00:00,90,2,9999,0,0,1,34,7,2,1006
2023-03-07 15:00:00,20,6,9999,0,0,3,55,7,3,1005
2023-03-07 16:00:00,30,6,9999,0,0,2,45,6,3,1006
2023-03-07 17:00:00,70,2,9999,0,0,1,45,5,3,1006
2023-03-07 18:00:00,70,2,9999,0,0,3,46,4,2,1006
2023-03-07 19:00:00,90,1,9999,0,0,1,54,3,2,1005
2023-03-07 20:00:00,60,3,9999,0,0,1,67,3,1,1005
2023-03-07 21:00:00,50,4,9999,0,0,0,0,3,1,1005
2023-03-07 22:00:00,70,1,9999,0,0,0,0,3,2,1005
2023-03-07 23:00:00,0,0,9999,0,0,0,0,2,2,1005
2023-03-08 00:00:00,80,3,6000,0,0,0,0,3,2,1005
2023-03-08 01:00:00,40,1,6000,0,0,2,62,2,2,1004
2023-03-08 02:00:00,0,0,6000,0,0,1,58,2,2,1004
2023-03-08 03:00:00,50,2,8000,0,0,3,55,3,2,1004
2023-03-08 04:00:00,100,5,7000,0,0,2,50,3,2,1004
2023-03-08 05:00:00,80,1,9999,0,0,1,52,3,2,1004
2023-03-08 06:00:00,200,3,9999,0,0,2,64,3,2,1005
2023-03-08 07:00:00,180,2,9999,0,0,3,53,4,3,1005
2023-03-08 08:00:00,160,3,9999,0,0,0,0,6,4,1006
2023-03-08 09:00:00,199,2,9999,0,0,1,30,10,4,1006
2023-03-08 10:00:00,240,9,9999,0,0,2,44,10,2,1006
2023-03-08 11:00:00,280,13,9999,0,0,3,46,11,2,1006
2023-03-08 12:00:00,270,8,9999,0,0,1,56,11,2,1005
2023-03-08 13:00:00,200,7,9999,0,0,2,43,12,3,1005
2023-03-08 14:00:00,170,4,9999,0,0,3,46,11,2,1005
2023-03-08 15:00:00,250,8,9999,0,0,1,55,11,2,1005
2023-03-08 16:00:00,180,8,9999,0,0,1,49,10,2,1005
2023-03-08 17:00:00,160,9,9999,0,0,2,47,9,3,1005
2023-03-08 18:00:00,164,1,9999,0,0,2,57,8,2,1006
2023-03-08 19:00:00,170,3,9999,0,0,1,57,9,3,1005
2023-03-08 20:00:00,175,4,9999,0,0,1,60,8,2,1005
2023-03-08 21:00:00,180,9,9999,0,0,1,60,9,2,1004
2023-03-08 22:00:00,210,5,9999,0,0,0,0,9,1,1004
2023-03-08 23:00:00,150,5,9999,0,0,0,0,9,2,1003
2023-03-09 00:00:00,160,6,9999,0,0,0,0,9,2,1003
2023-03-09 01:00:00,200,4,9999,0,0,2,55,9,2,1003
2023-03-09 02:00:00,90,2,9999,0,0,2,55,8,2,1002
2023-03-09 03:00:00,20,3,9999,0,0,2,60,6,2,1002
2023-03-09 04:00:00,0,0,9999,0,0,3,60,7,2,1002
2023-03-09 05:00:00,21,1,9999,0,0,3,55,6,2,1002
2023-03-09 06:00:00,48,2,9999,0,0,3,47,7,3,1002
2023-03-09 07:00:00,70,1,9999,0,0,3,50,8,4,1002
2023-03-09 08:00:00,120,3,9999,0,0,3,50,11,4,1002
2023-03-09 09:00:00,170,10,9999,0,0,3,48,14,5,1001
2023-03-09 10:00:00,240,7,9999,0,0,3,47,13,4,1001
2023-03-09 11:00:00,250,11,9999,0,0,2,40,15,4,1001
2023-03-09 12:00:00,240,13,9999,0,0,1,35,14,5,1000
2023-03-09 13:00:00,230,9,9999,0,0,2,42,14,5,1000
2023-03-09 14:00:00,180,6,9999,0,0,3,39,12,6,1000
2023-03-09 15:00:00,330,3,9999,0,0,2,39,10,8,1001
2023-03-09 16:00:00,80,1,9999,0,0,2,42,10,8,1001
2023-03-09 17:00:00,90,1,9999,0,0,1,51,8,7,1002
2023-03-09 18:00:00,270,5,9999,0,0,2,35,8,7,1003
2023-03-09 19:00:00,230,3,9999,0,0,1,51,7,6,1003
2023-03-09 20:00:00,280,5,9999,0,0,1,41,6,5,1004
2023-03-09 21:00:00,210,6,9999,0,0,0,0,5,4,1005
2023-03-09 22:00:00,260,4,9999,0,0,0,0,6,4,1005
2023-03-09 23:00:00,0,0,9999,0,0,0,0,5,3,1006
2023-03-10 00:00:00,270,5,9999,0,0,0,0,3,3,1006
2023-03-10 01:00:00,320,3,9999,0,0,0,0,2,2,1006
2023-03-10 02:00:00,323,2,6000,0,0,0,0,2,1,1006
2023-03-10 03:00:00,326,2,9999,0,0,0,0,3,2,1006
2023-03-10 04:00:00,330,2,9999,0,0,0,0,3,3,1005
2023-03-10 05:00:00,0,0,9999,0,0,0,0,2,2,1005
2023-03-10 06:00:00,50,2,9999,0,0,0,0,3,2,1005
2023-03-10 07:00:00,100,1,9999,0,0,0,0,5,4,1005
2023-03-10 08:00:00,60,7,9999,0,0,0,0,9,6,1005
2023-03-10 09:00:00,90,11,9999,0,0,0,0,10,7,1004
2023-03-10 10:00:00,90,11,9999,0,0,0,0,12,7,1003
2023-03-10 11:00:00,140,13,9999,0,0,0,0,12,6,1002
2023-03-10 12:00:00,130,10,9999,0,0,0,0,14,6,1001
2023-03-10 13:00:00,140,7,9999,0,0,0,0,15,4,1001
2023-03-10 14:00:00,120,7,9999,0,0,0,0,14,6,1000
2023-03-10 15:00:00,120,7,9999,0,0,0,0,14,6,999
2023-03-10 16:00:00,90,3,9999,0,0,0,0,12,7,998
2023-03-10 17:00:00,90,2,9999,0,0,0,0,11,6,998
2023-03-10 18:00:00,0,0,9999,0,0,0,0,10,6,997
2023-03-10 19:00:00,26,1,9999,0,0,0,0,9,6,997
2023-03-10 20:00:00,63,2,9999,0,0,0,0,8,6,996
2023-03-10 21:00:00,90,2,9999,0,0,0,0,9,5,996
2023-03-10 22:00:00,70,4,9999,0,0,0,0,9,5,995
2023-03-10 23:00:00,90,4,9999,0,0,0,0,10,4,995
2023-03-11 00:00:00,30,1,9999,0,0,0,0,9,5,994
2023-03-11 01:00:00,270,4,9999,0,0,0,0,6,4,994
2023-03-11 02:00:00,180,3,9999,0,0,0,0,6,4,993
2023-03-11 03:00:00,230,3,9999,0,0,0,0,6,4,992
2023-03-11 04:00:00,120,1,9999,0,0,0,0,6,4,992
2023-03-11 05:00:00,250,4,9999,0,0,3,47,6,4,992
2023-03-11 06:00:00,270,10,9999,0,0,2,35,8,5,993
2023-03-11 07:00:00,270,5,9999,0,0,1,47,8,4,993
2023-03-11 08:00:00,270,13,9999,0,0,1,50,9,4,993
2023-03-11 09:00:00,280,23,9999,0,0,1,50,11,-2,993
2023-03-11 10:00:00,280,18,9999,0,0,1,40,12,-2,994
2023-03-11 11:00:00,270,24,9999,0,0,1,50,11,-3,995
2023-03-11 12:00:00,270,17,9999,0,0,1,55,10,-3,994
2023-03-11 13:00:00,300,12,9999,0,0,1,60,10,-2,995
2023-03-11 14:00:00,300,20,9999,0,0,1,30,6,-3,997
2023-03-11 15:00:00,270,17,9999,0,0,1,52,6,-5,998
2023-03-11 16:00:00,280,11,9999,0,0,2,62,5,-5,998
2023-03-11 17:00:00,280,13,9999,0,0,2,49,5,-4,1000
2023-03-11 18:00:00,270,18,9999,0,0,3,58,4,-4,1000
2023-03-11 19:00:00,280,13,9999,0,0,3,48,4,-3,1001
2023-03-11 20:00:00,310,12,9999,0,0,4,34,3,-1,1003
2023-03-11 21:00:00,310,13,9999,0,0,4,42,4,1,1003
2023-03-11 22:00:00,290,13,9999,0,0,3,50,4,-1,1004
2023-03-11 23:00:00,290,11,9999,0,0,2,50,4,-3,1005
2023-03-12 00:00:00,280,12,9999,0,0,4,65,4,-3,1006
2023-03-12 01:00:00,280,15,9999,0,0,4,66,3,-3,1006
2023-03-12 02:00:00,280,13,9999,0,0,4,63,3,-3,1007
2023-03-12 03:00:00,280,13,9999,0,0,1,30,2,-3,1008
2023-03-12 04:00:00,290,11,9999,0,0,4,30,2,-4,1009
2023-03-12 05:00:00,290,10,9999,0,0,1,42,1,-4,1010
2023-03-12 06:00:00,280,10,9999,0,0,0,0,1,-5,1011
2023-03-12 07:00:00,300,13,9999,0,0,0,0,1,-6,1012
2023-03-12 08:00:00,310,16,9999,0,0,1,65,2,-7,1013
2023-03-12 09:00:00,300,13,9999,0,0,1,39,2,-7,1014
2023-03-12 10:00:00,290,12,9999,0,0,0,0,4,-7,1014
2023-03-12 11:00:00,300,11,9999,0,0,0,0,5,-7,1014
2023-03-12 12:00:00,320,9,9999,0,0,0,0,6,-11,1014
2023-03-12 13:00:00,320,9,9999,0,0,0,0,6,-9,1014
2023-03-12 14:00:00,320,9,9999,0,0,0,0,6,-8,1015
2023-03-12 15:00:00,340,9,9999,0,0,0,0,6,-8,1015
2023-03-12 16:00:00,340,7,9999,0,0,0,0,5,-8,1016
2023-03-12 17:00:00,330,6,9999,0,0,0,0,3,-9,1016
2023-03-12 18:00:00,308,2,9999,0,0,0,0,2,-6,1017
2023-03-12 19:00:00,281,2,9999,0,0,0,0,1,-6,1018
2023-03-12 20:00:00,260,3,9999,0,0,0,0,0,-5,1019
2023-03-12 21:00:00,230,4,9999,0,0,0,0,0,-6,1019
2023-03-12 22:00:00,250,3,9999,0,0,0,0,-1,-6,1019
2023-03-12 23:00:00,270,3,9999,0,0,0,0,-2,-5,1019
2023-03-13 00:00:00,0,0,9999,0,0,0,0,-2,-6,1020
2023-03-13 01:00:00,275,1,9999,0,0,0,0,-3,-5,1020
2023-03-13 02:00:00,190,2,9999,0,0,0,0,-3,-6,1020
2023-03-13 03:00:00,80,4,9999,0,0,0,0,-4,-6,1020
2023-03-13 04:00:00,100,2,9999,0,0,0,0,-4,-6,1021
2023-03-13 05:00:00,0,0,9999,0,0,0,0,-3,-6,1021
2023-03-13 06:00:00,0,0,9999,0,0,0,0,-2,-4,1021
2023-03-13 07:00:00,19,1,9999,0,0,0,0,-1,-4,1022
2023-03-13 08:00:00,40,2,9999,0,0,0,0,2,-4,1021
2023-03-13 09:00:00,60,4,9999,0,0,1,52,5,-5,1021
2023-03-13 10:00:00,60,7,9999,0,0,2,55,8,-5,1021
2023-03-13 11:00:00,120,7,9999,0,0,0,0,8,-7,1020
2023-03-13 12:00:00,120,6,9999,0,0,0,0,9,-7,1019
2023-03-13 13:00:00,110,6,9999,0,0,0,0,10,-7,1019
2023-03-13 14:00:00,100,8,9999,0,0,0,0,11,-5,1018
2023-03-13 15:00:00,110,8,9999,0,0,0,0,10,-5,1017
2023-03-13 16:00:00,120,7,9999,0,0,0,0,9,-5,1017
2023-03-13 17:00:00,80,5,9999,0,0,0,0,6,-4,1017
2023-03-13 18:00:00,80,5,9999,0,0,0,0,5,-4,1017
2023-03-13 19:00:00,50,6,9999,0,0,0,0,4,-4,1017
2023-03-13 20:00:00,70,3,9999,0,0,0,0,4,-4,1017
2023-03-13 21:00:00,60,3,9999,0,0,0,0,2,-4,1016
2023-03-13 22:00:00,80,5,9999,0,0,4,100,2,-4,1016
2023-03-13 23:00:00,70,7,9999,0,0,0,0,3,-4,1015
2023-03-14 00:00:00,60,9,9999,0,0,0,0,3,-4,1014
2023-03-14 01:00:00,70,8,9999,0,0,0,0,3,-4,1014
2023-03-14 02:00:00,60,7,9999,0,0,0,0,3,-3,1013
2023-03-14 03:00:00,60,7,9999,0,0,0,0,3,-4,1013
2023-03-14 04:00:00,60,4,9999,0,0,0,0,4,-2,1012
2023-03-14 05:00:00,70,8,9999,0,0,0,0,3,-2,1012
2023-03-14 06:00:00,80,1,9999,0,0,0,0,4,-3,1012
2023-03-14 07:00:00,90,11,9999,0,0,0,0,6,-2,1011
2023-03-14 08:00:00,80,11,9999,0,0,0,0,9,-2,1010
2023-03-14 09:00:00,100,13,9999,0,0,0,0,11,-2,1010
